21-04-20,00:00:00,symbol, state, fundingRate, indicativeFundingRate, prevClosePrice, totalVolume, volume, volume24h, totalTurnover, turnover, turnover24h,homeNotional24h, foreignNotional24h, prevPrice24h, vwap, highPrice, lowPrice, lastPrice, lastPriceProtected, lastTickDirection, lastChangePcnt, bidPrice, midPrice, askPrice, impactBidPrice, impactMidPrice, impactAskPrice, openInterest,openValue, markPrice, indicativeSettlePrice
21-04-20,00:36:39,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:39,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:39,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:40,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:40,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:40,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:40,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:41,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:41,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:41,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:41,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:42,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:42,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:42,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:42,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:43,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889.5, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:43,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889.5, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:43,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889.5, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:43,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556862, 51753055, 2366744289, 30781883910388788, 754023819253, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889.5, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:44,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:44,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:44,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:44,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:45,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:45,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:45,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:45,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7443384254096, 6894.76, 6896.18
21-04-20,00:36:46,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:46,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:46,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889.5, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:46,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889.5, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:47,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, ZeroMinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:47,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, PlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:47,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, PlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:47,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, PlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195274,7442871058822, 6895.22, 6896.64
21-04-20,00:36:48,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, PlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7442873364799, 6895.22, 6896.64
21-04-20,00:36:48,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7442873364799, 6895.22, 6896.64
21-04-20,00:36:48,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7442873364799, 6895.22, 6896.64
21-04-20,00:36:48,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352556937, 51753130, 2366744289, 30781883911477490, 754024907953, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7442873364799, 6895.22, 6896.64
21-04-20,00:36:49,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7442873364799, 6895.22, 6896.64
21-04-20,00:36:49,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7442873364799, 6895.22, 6896.64
21-04-20,00:36:49,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7442873364799, 6895.22, 6896.64
21-04-20,00:36:49,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7442873364799, 6895.22, 6896.64
21-04-20,00:36:50,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889, PlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7442873364799, 6895.22, 6896.64
21-04-20,00:36:50,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7442873364799, 6895.22, 6896.64
21-04-20,00:36:50,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7442873364799, 6895.22, 6896.64
21-04-20,00:36:50,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7442873364799, 6895.22, 6896.64
21-04-20,00:36:51,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7443386560232, 6894.76, 6896.18
21-04-20,00:36:51,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7443386560232, 6894.76, 6896.18
21-04-20,00:36:51,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7443386560232, 6894.76, 6896.18
21-04-20,00:36:51,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7443386560232, 6894.76, 6896.18
21-04-20,00:36:52,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7443386560232, 6894.76, 6896.18
21-04-20,00:36:52,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7443386560232, 6894.76, 6896.18
21-04-20,00:36:52,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7443386560232, 6894.76, 6896.18
21-04-20,00:36:52,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, MinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195433,7443386560232, 6894.76, 6896.18
21-04-20,00:36:53,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, ZeroMinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.76, 6896.18
21-04-20,00:36:53,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, ZeroMinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.76, 6896.18
21-04-20,00:36:53,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, ZeroMinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.76, 6896.18
21-04-20,00:36:53,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577441, 51773634, 2366744289, 30781884209093324, 754322523788, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, ZeroMinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.76, 6896.18
21-04-20,00:36:54,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577579, 51773772, 2366744289, 30781884211096530, 754324526992, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, ZeroMinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.76, 6896.18
21-04-20,00:36:54,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577579, 51773772, 2366744289, 30781884211096530, 754324526992, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, ZeroMinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.76, 6896.18
21-04-20,00:36:54,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577579, 51773772, 2366744289, 30781884211096530, 754324526992, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, ZeroMinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.76, 6896.18
21-04-20,00:36:54,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577579, 51773772, 2366744289, 30781884211096530, 754324526992, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889, 6889, ZeroMinusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.76, 6896.18
21-04-20,00:36:55,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577579, 51773772, 2366744289, 30781884211096530, 754324526992, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.76, 6896.18
21-04-20,00:36:55,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577579, 51773772, 2366744289, 30781884211096530, 754324526992, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.76, 6896.18
21-04-20,00:36:55,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577579, 51773772, 2366744289, 30781884211096530, 754324526992, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.76, 6896.18
21-04-20,00:36:55,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577579, 51773772, 2366744289, 30781884211096530, 754324526992, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.76, 6896.18
21-04-20,00:36:56,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577579, 51773772, 2366744289, 30781884211096530, 754324526992, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.84, 6896.26
21-04-20,00:36:56,XBTUSD, Open, -0.000486, -0.000753, 6971.62, 2212352577579, 51773772, 2366744289, 30781884211096530, 754324526992, 33861319848853,338613.19848852855, 2366744289, 7154, 6989.5855, 7237.5, 6751.5, 6889.5, 6889.5, ZeroPlusTick, -0.037, 6889, 6889.25, 6889.5, 6888.9501, 6889.25, 6889.5, 513195530,7443387967120, 6894.84, 6896.26
